zip,zip latitude,zip longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
20065,38.883412,-77.028198,ARTECHOUSE,38.88429895695728,-77.02926580391524,Art Gallery
20065,38.883412,-77.028198,"Mandarin Oriental, Washington DC",38.8836589,-77.0303185,Hotel
20065,38.883412,-77.028198,International Spy Museum,38.883895,-77.025539,Museum
20065,38.883412,-77.028198,Maine Avenue Fish Market,38.88114495715981,-77.0281178195069,Fish Market
20065,38.883412,-77.028198,Falafel Inc,38.881443,-77.0275,Falafel Restaurant
20065,38.883412,-77.028198,Blue Bottle Coffee,38.88108427819072,-77.02683509320596,Coffee Shop
20065,38.883412,-77.028198,Officina,38.88123656705686,-77.02710885222002,Italian Restaurant
20065,38.883412,-77.028198,Captain White's Seafood,38.880986237056796,-77.02832772545156,Fish Market
20065,38.883412,-77.028198,"The Spa at Mandarin Oriental, Washington DC",38.88362119583344,-77.03019976615907,Spa
20065,38.883412,-77.028198,Tiki TNT,38.88110070365886,-77.02740876476939,Tiki Bar
20065,38.883412,-77.028198,The Anthem,38.880049346332456,-77.02601735712379,Music Venue
20065,38.883412,-77.028198,Shake Shack,38.880328999999996,-77.026472,Burger Joint
20065,38.883412,-77.028198,Cafe Twelve,38.88415,-77.028295,Sandwich Place
20065,38.883412,-77.028198,Rappahannock Oyster Bar,38.8812617838854,-77.02762778933298,Seafood Restaurant
20065,38.883412,-77.028198,Roti Modern Mediterranean,38.88391650000001,-77.0251943,Mediterranean Restaurant
20065,38.883412,-77.028198,La Vie,38.879946135904476,-77.02581947464151,Mediterranean Restaurant
20065,38.883412,-77.028198,USDA Cafeteria,38.88687028451811,-77.02918768589527,Café
20065,38.883412,-77.028198,Mi Vida,38.87977932027242,-77.02577028208567,Mexican Restaurant
20065,38.883412,-77.028198,District Doughnut,38.88086301203372,-77.02701760748178,Donut Shop
20065,38.883412,-77.028198,Starbucks,38.88381079999999,-77.02399342,Coffee Shop
20065,38.883412,-77.028198,Red Robin Gourmet Burgers and Brews,38.88384628295898,-77.0251693725586,Burger Joint
20065,38.883412,-77.028198,Knapp Memorial Arch,38.88746895783978,-77.02879098978718,Historic Site
20065,38.883412,-77.028198,National Car Rental,38.884538,-77.024962,Rental Car Location
20065,38.883412,-77.028198,Milk Bar,38.8799112,-77.0251126,Dessert Shop
20065,38.883412,-77.028198,Politics and Prose at The Wharf,38.880108492788466,-77.02521210259225,Bookstore
20065,38.883412,-77.028198,12 Stories,38.87956348112724,-77.02530394339001,Cocktail Bar
20065,38.883412,-77.028198,Cantina Bambina,38.87987708891401,-77.02635079622267,Mexican Restaurant
20065,38.883412,-77.028198,Starbucks,38.88456991,-77.02964852,Coffee Shop
20065,38.883412,-77.028198,Church's Chicken,38.884038764681655,-77.02506791058258,Fried Chicken Joint
20065,38.883412,-77.028198,Empress Lounge,38.883596141122716,-77.03023999929428,Lounge
20065,38.883412,-77.028198,Alamo Rent A Car,38.884674,-77.0254068,Rental Car Location
20065,38.883412,-77.028198,Subway,38.883814,-77.02440899999999,Sandwich Place
20065,38.883412,-77.028198,Dunkin',38.88472414319495,-77.02368169955663,Donut Shop
20065,38.883412,-77.028198,Subway,38.88698708880235,-77.02563928014051,Sandwich Place
20065,38.883412,-77.028198,Uncommon Cafe (DOE),38.88619036514035,-77.02638168559649,Food Court
20065,38.883412,-77.028198,Moe's Southwest Grill,38.884332096577566,-77.02346741345895,Mexican Restaurant
20065,38.883412,-77.028198,PenFed Credit Union,38.886516398019346,-77.02645053893468,Credit Union
20065,38.883412,-77.028198,Capital Kabobs Food Truck,38.88704216083109,-77.02845006568054,Food Truck
20065,38.883412,-77.028198,Ninth Street Tunnel,38.885781991635795,-77.0240022206197,Tunnel
20015,38.96516,-77.06737,Broad Branch Market,38.96563005270433,-77.06863045692444,Grocery Store
20015,38.96516,-77.06737,Lafayette Recreation Center,38.9675507538271,-77.06736445426941,Recreation Center
20015,38.96516,-77.06737,Arby's,38.966409694064225,-77.07196395794897,Fast Food Restaurant
20015,38.96516,-77.06737,Broad Branch (Chevy Chase) Farmers' Market,38.965887,-77.068182,Farmers Market
20216,38.891911,-77.014098,Capitol Reflecting Pool,38.89003377111947,-77.01373950233408,Monument / Landmark
20216,38.891911,-77.014098,Charlie Palmer Steak,38.892812935519366,-77.01239007265723,Steakhouse
20216,38.891911,-77.014098,National Gallery of Art - East Building,38.89126350936385,-77.0168058259602,Art Museum
20216,38.891911,-77.014098,East Building Auditorium - National Gallery Of Art,38.891295116311895,-77.01703271316978,Performing Arts Venue
20216,38.891911,-77.014098,Ulysses S. Grant Memorial,38.88976343170759,-77.01302773546371,Monument / Landmark
20216,38.891911,-77.014098,U.S. Capitol - West Terrace,38.88969670232407,-77.0116710662842,Scenic Lookout
20216,38.891911,-77.014098,Blue Chicken,38.891502,-77.016852,Public Art
20216,38.891911,-77.014098,DC Empanadas,38.8925294574985,-77.0189918733211,Food Truck
20216,38.891911,-77.014098,United States Botanic Garden,38.88825299727735,-77.01290124326792,Botanical Garden
20216,38.891911,-77.014098,Botanical Gardens of Wildeland Hall,38.88815021843124,-77.01462803504636,Garden
20216,38.891911,-77.014098,The Alibi,38.89349759222426,-77.01345813947403,English Restaurant
20216,38.891911,-77.014098,National Japanese American Memorial to Patriotism in WWII,38.89449049018151,-77.01053869451475,Monument / Landmark
20216,38.891911,-77.014098,United States Capitol Rotunda,38.889813614191816,-77.0090639591217,Historic Site
20216,38.891911,-77.014098,National Museum of the American Indian,38.888141,-77.016476,History Museum
20216,38.891911,-77.014098,Momoyama,38.89317238265858,-77.01355354335563,Sushi Restaurant
20216,38.891911,-77.014098,The Grotto at the Summerhouse,38.891476632842775,-77.01063679822072,Garden
20216,38.891911,-77.014098,West Wing Cafe,38.89471371790026,-77.0112474016037,Deli / Bodega
20216,38.891911,-77.014098,Peace Monument,38.89065843505494,-77.01201899543713,Monument / Landmark
20216,38.891911,-77.014098,Hamilton's Bar & Grill,38.89325407728741,-77.0134600996971,Dive Bar
20216,38.891911,-77.014098,Upper Senate Park,38.892736348347455,-77.00907468795776,Park
20216,38.891911,-77.014098,Curbside Cupcakes,38.89477432337414,-77.01616326925995,Food Truck
20216,38.891911,-77.014098,Art and Soul,38.895480600000006,-77.01080069999998,Southern / Soul Food Restaurant
20216,38.891911,-77.014098,Robert A. Taft Memorial and Carrilon,38.8927196473511,-77.01105415821075,Sculpture Garden
20216,38.891911,-77.014098,Sandwiches by Phillip,38.89563836165619,-77.01221834874917,Café
20216,38.891911,-77.014098,Firehook Bakery & Coffee House,38.89495551612389,-77.0158497755935,Coffee Shop
20216,38.891911,-77.014098,The Liaison Capitol Hill,38.8952472,-77.0107551,Hotel
20216,38.891911,-77.014098,FedEx Office Print & Ship Center,38.895228810930796,-77.01143523809816,Shipping Store
20216,38.891911,-77.014098,Hyatt Regency Washington On Capitol Hill,38.89531695741151,-77.01153924078079,Hotel
20216,38.891911,-77.014098,Crypt of the Capitol,38.889804564934884,-77.00907708229849,Historic Site
20216,38.891911,-77.014098,Jack's Famous Deli,38.89624639347189,-77.01517626488103,Deli / Bodega
20216,38.891911,-77.014098,Article One Lounge,38.89531863856104,-77.01156661132505,Cocktail Bar
20216,38.891911,-77.014098,Taco Loco,38.89597502757507,-77.01604517501072,Taco Place
20216,38.891911,-77.014098,Senate Rotunda,38.88984909827558,-77.00908836657943,Capitol Building
20216,38.891911,-77.014098,Old Senate Chamber,38.88982047769383,-77.00901117406694,Historic Site
20060,38.918011,-77.020398,Landmark Atlantic Plumbing Cinema,38.917904461140495,-77.02331990003586,Movie Theater
20060,38.918011,-77.020398,Haikan,38.917896113602616,-77.02313750982285,Ramen Restaurant
20060,38.918011,-77.020398,CAVA,38.9163602,-77.0224301,Mediterranean Restaurant
20060,38.918011,-77.020398,Uproar Lounge & Restaurant,38.916153150033075,-77.02131519046229,Gay Bar
20060,38.918011,-77.020398,Compass Coffee,38.91622867322243,-77.02277809381484,Coffee Shop
20060,38.918011,-77.020398,Roy Boys,38.91826543281761,-77.02306821613664,Fried Chicken Joint
20060,38.918011,-77.020398,9:30 Club,38.91785402940214,-77.02368762832967,Music Venue
20060,38.918011,-77.020398,600t,38.915417,-77.020393,Cocktail Bar
20060,38.918011,-77.020398,Capo Italian Deli,38.91670498379281,-77.0225735892217,Sandwich Place
20060,38.918011,-77.020398,Right Proper Brewing Company,38.91545917407321,-77.021347993004,Brewery
20060,38.918011,-77.020398,Emmy Squared,38.91641441007239,-77.02346205711366,Pizza Place
20060,38.918011,-77.020398,Thai X-ing,38.91759560158482,-77.02416479587555,Thai Restaurant
20060,38.918011,-77.020398,All Souls Bar,38.91564504193085,-77.0227913690813,Bar
20060,38.918011,-77.020398,Hazel,38.917570558859246,-77.02329039573668,New American Restaurant
20060,38.918011,-77.020398,[solidcore] (solidcore),38.91498201641036,-77.0218860811065,Gym
20060,38.918011,-77.020398,Calabash Teahouse & Cafe,38.91520262515533,-77.0218795830388,Tea Room
20060,38.918011,-77.020398,The Royal,38.91501615442543,-77.01855897903442,Café
20060,38.918011,-77.020398,Cheryl A. Lofton & Associates,38.915631554995564,-77.02259871696468,Tailor Shop
20060,38.918011,-77.020398,Off Road Cycling,38.91713399358296,-77.02429665676455,Gym
20060,38.918011,-77.020398,Thai X-ing,38.915111032795856,-77.01908203671971,Thai Restaurant
20060,38.918011,-77.020398,DC9,38.9167003186554,-77.0242077112198,Nightclub
20060,38.918011,-77.020398,Gogi Yogi,38.916241,-77.022593,Korean Restaurant
20060,38.918011,-77.020398,Rito Loco,38.91541685139715,-77.02031046152116,Burrito Place
20060,38.918011,-77.020398,Habesha,38.91637199196733,-77.02394659447191,Ethiopian Restaurant
20060,38.918011,-77.020398,The Howard Theatre,38.91538346006928,-77.02105343341826,Concert Hall
20060,38.918011,-77.020398,Kouzina Angelinas Pizzeria,38.91674623087528,-77.02266007661821,Pizza Place
20060,38.918011,-77.020398,Potbelly Sandwich Shop,38.920173600000005,-77.02174959999999,Sandwich Place
20060,38.918011,-77.020398,Nellie's Sports Bar,38.91694379710745,-77.02415379682057,Gay Bar
20060,38.918011,-77.020398,Service Bar DC,38.91687937615125,-77.02504724264145,Cocktail Bar
20060,38.918011,-77.020398,Flash,38.9161717924444,-77.0214609654205,Nightclub
20060,38.918011,-77.020398,Shaw's Tavern,38.91525786410282,-77.01968561246025,Gastropub
20060,38.918011,-77.020398,Wet Dog Tavern,38.91820744842836,-77.024640179158,Bar
20060,38.918011,-77.020398,Whole Foods Market,38.919861,-77.024472,Grocery Store
20060,38.918011,-77.020398,Dirty Goose,38.917129165541056,-77.02461752736066,Gay Bar
20060,38.918011,-77.020398,Sugar Shack Donuts & Coffee,38.91651249453124,-77.0242089931611,Donut Shop
20060,38.918011,-77.020398,FishScale,38.916232,-77.0212,Seafood Restaurant
20060,38.918011,-77.020398,Starbucks,38.919865,-77.02174000000001,Coffee Shop
20060,38.918011,-77.020398,Cortez,38.91599000982132,-77.02384294423709,Taco Place
20060,38.918011,-77.020398,American Ice Company,38.91824891363546,-77.02515399386635,BBQ Joint
20060,38.918011,-77.020398,Appioo African Bar & Grill,38.916296,-77.024259,African Restaurant
20060,38.918011,-77.020398,MK Lounge DC,38.91643677980112,-77.02402245177676,Hookah Bar
20060,38.918011,-77.020398,El Techo,38.91543106682951,-77.0202565523483,Bar
20060,38.918011,-77.020398,Bistro Bohem,38.91535424264446,-77.02016025781631,Eastern European Restaurant
20060,38.918011,-77.020398,Al Crostino,38.9163309328966,-77.02422380447388,Italian Restaurant
20060,38.918011,-77.020398,HalfSmoke,38.91632675903522,-77.0216917991638,Hot Dog Joint
20060,38.918011,-77.020398,Chipotle Mexican Grill,38.92108817358157,-77.02186473189448,Mexican Restaurant
20060,38.918011,-77.020398,C Alan Barber Salon,38.91715904292101,-77.02485486362137,Salon / Barbershop
20060,38.918011,-77.020398,El Rey,38.91709349826785,-77.02498244878441,Taco Place
20060,38.918011,-77.020398,Negril Eatery,38.92052883647877,-77.02197809389551,Caribbean Restaurant
20060,38.918011,-77.020398,Backroom,38.91681640216028,-77.0225331466122,Speakeasy
20032,38.836145,-77.00058,Oxon Run Park,38.83550728492639,-77.00037136082703,Park
20506,38.899364,-77.03766800000001,The Hay-Adams,38.90051,-77.0368855,Hotel
20506,38.899364,-77.03766800000001,Renwick Gallery,38.89896232958596,-77.03918853667678,Art Museum
20506,38.899364,-77.03766800000001,The White House,38.897803614613096,-77.03656196594237,Government Building
20506,38.899364,-77.03766800000001,Off the Record,38.900161652292645,-77.03692557820627,Hotel Bar
20506,38.899364,-77.03766800000001,The Bombay Club,38.900822475356776,-77.03824645696866,Indian Restaurant
20506,38.899364,-77.03766800000001,Compass Coffee,38.900382,-77.039935,Coffee Shop
20506,38.899364,-77.03766800000001,AKA White House,38.89997,-77.04029,Hotel
20506,38.899364,-77.03766800000001,The West Wing,38.897487622328256,-77.03755974769592,Government Building
20506,38.899364,-77.03766800000001,Metropolitan Club,38.900052725876094,-77.03980862597372,Historic Site
20506,38.899364,-77.03766800000001,BLT Steak,38.901720000000005,-77.0376,Steakhouse
20506,38.899364,-77.03766800000001,Lafayette Square Park,38.89968440500022,-77.0365297794342,Park
20506,38.899364,-77.03766800000001,Luke’s Lobster,38.90034,-77.040013,Seafood Restaurant
20506,38.899364,-77.03766800000001,Black Lives Matter Plaza,38.900234000000005,-77.036514,Plaza
20506,38.899364,-77.03766800000001,"Joe's Seafood, Prime Steak & Stone Crab",38.89998421007432,-77.0339387655258,Seafood Restaurant
20506,38.899364,-77.03766800000001,South Lawn,38.89672777385296,-77.03660488128659,Garden
20506,38.899364,-77.03766800000001,El Fuego,38.90182628345544,-77.03861033227524,Food Truck
20506,38.899364,-77.03766800000001,"The St. Regis Washington, D.C.",38.9021295,-77.0361522,Hotel
20506,38.899364,-77.03766800000001,La Colombe Coffee Roasters,38.901365418583524,-77.04005138850441,Coffee Shop
20506,38.899364,-77.03766800000001,Sofitel Washington DC Lafayette Square,38.90047822902165,-77.03400604429591,Hotel
20506,38.899364,-77.03766800000001,Taylor Gourmet,38.899326785107434,-77.04082597042812,Sandwich Place
20506,38.899364,-77.03766800000001,FRESHFARM Market by the White House,38.90084508174269,-77.03474199713716,Farmers Market
20506,38.899364,-77.03766800000001,CHOPT,38.899099646100986,-77.03999616626356,Salad Place
20506,38.899364,-77.03766800000001,Old Ebbitt Grill,38.897954318339245,-77.0332701080582,American Restaurant
20506,38.899364,-77.03766800000001,Farragut Square,38.90193173806494,-77.0389625430107,Park
20506,38.899364,-77.03766800000001,JOE & THE JUICE,38.902196999999994,-77.034886,Juice Bar
20506,38.899364,-77.03766800000001,Compass Coffee,38.90104109868877,-77.04167958944649,Coffee Shop
20506,38.899364,-77.03766800000001,KBBQ Box Food Truck,38.902453958667934,-77.03861595476528,Food Truck
20506,38.899364,-77.03766800000001,W. Curtis Draper Tobacconist,38.89841225391879,-77.03359238212656,Smoke Shop
20506,38.899364,-77.03766800000001,Opaline,38.900498,-77.03397,French Restaurant
20506,38.899364,-77.03766800000001,Zeke's Coffee,38.89979,-77.03329599999999,Coffee Shop
20506,38.899364,-77.03766800000001,St. Regis Bar,38.90238728115978,-77.03644607848888,Hotel Bar
20506,38.899364,-77.03766800000001,FroZenYo,38.90115523813096,-77.03896522521974,Frozen Yogurt Shop
20506,38.899364,-77.03766800000001,W Hotel - Washington D.C.,38.89703660000001,-77.0333217,Hotel
20506,38.899364,-77.03766800000001,Pret A Manger,38.90264755640078,-77.0386878552263,Sandwich Place
20506,38.899364,-77.03766800000001,Kellari Taverna,38.902574921928256,-77.04031063323761,Greek Restaurant
20506,38.899364,-77.03766800000001,Starbucks,38.90146,-77.0423,Coffee Shop
20506,38.899364,-77.03766800000001,POV,38.896968,-77.033315,Bar
20506,38.899364,-77.03766800000001,Dunkin',38.90223065061964,-77.03990813376424,Donut Shop
20506,38.899364,-77.03766800000001,First Division Monument,38.89594239872644,-77.03871107200781,Monument / Landmark
20506,38.899364,-77.03766800000001,Hilton,38.902767700000005,-77.0361529,Hotel
20506,38.899364,-77.03766800000001,Taberna Del Alabardero,38.90087630431195,-77.04171723527989,Spanish Restaurant
20506,38.899364,-77.03766800000001,White House Kitchen Garden,38.89582003633328,-77.0368807205523,Garden
20506,38.899364,-77.03766800000001,Dua Coffee,38.901925,-77.033295,Coffee Shop
20506,38.899364,-77.03766800000001,T-Mobile,38.9003809,-77.0333926,Mobile Phone Shop
20506,38.899364,-77.03766800000001,The Loft Bar at The Hamilton,38.89744029564454,-77.03264151678611,American Restaurant
20506,38.899364,-77.03766800000001,Siroc,38.901782,-77.033303,Italian Restaurant
20506,38.899364,-77.03766800000001,Muse At The Corcoran,38.895849616597744,-77.0395609171212,Café
20506,38.899364,-77.03766800000001,President's Park,38.896018017933294,-77.03658342361449,Park
20506,38.899364,-77.03766800000001,BBQ Bandidos,38.89554205999031,-77.03651905059814,BBQ Joint
20242,38.867812,-77.028948,DC Harbor Cruises,38.86403068788066,-77.03139646216817,Boat or Ferry
20404,38.899161,-77.008948,Pho Junkies,38.89837599035923,-77.00730588140307,Food Truck
20404,38.899161,-77.008948,National Postal Museum,38.897717245267756,-77.00829148292543,History Museum
20404,38.899161,-77.008948,Neuhaus Chocolatier,38.897949668173744,-77.00669349481849,Candy Store
20404,38.899161,-77.008948,Pret A Manger,38.898355,-77.006844,Sandwich Place
20404,38.899161,-77.008948,Magnolia Bakery,38.897833304430755,-77.0064471793456,Bakery
20404,38.899161,-77.008948,District Rico,38.90037038010604,-77.01161473989488,Peruvian Restaurant
20404,38.899161,-77.008948,Roti Modern Mediterranean,38.89750014723501,-77.00673043727875,Mediterranean Restaurant
20404,38.899161,-77.008948,Shake Shack,38.89731891155646,-77.00653751984228,Burger Joint
20404,38.899161,-77.008948,Dangerously Delicious Pie Truck,38.89782167300064,-77.00928549341575,Food Truck
20404,38.899161,-77.008948,CapMacDC,38.897616507958105,-77.00969041007575,Food Truck
20404,38.899161,-77.008948,Food Truck Alley,38.89731215257944,-77.00899305276528,Food Truck
20404,38.899161,-77.008948,Chick-fil-A,38.8978032,-77.0060493,Fast Food Restaurant
20404,38.899161,-77.008948,Potbelly Sandwich Shop,38.89762224787109,-77.00617111316666,Sandwich Place
20404,38.899161,-77.008948,Union Station Shoe Shine,38.89791441188903,-77.00585303686056,Shoe Store
20404,38.899161,-77.008948,&pizza,38.8978033,-77.0061115,Pizza Place
20404,38.899161,-77.008948,Ladurée,38.8977859,-77.0057621,Dessert Shop
20404,38.899161,-77.008948,Pepe Food Truck [José Andrés],38.898007925918144,-77.01031465394539,Food Truck
20404,38.899161,-77.008948,Victoria's Secret PINK,38.89789099220315,-77.0056569211741,Lingerie Store
20404,38.899161,-77.008948,CAVA,38.89734567323064,-77.0062530040741,Mediterranean Restaurant
20404,38.899161,-77.008948,Dubliner Restaurant & Pub,38.897141099032005,-77.0093911886215,Irish Pub
20404,38.899161,-77.008948,Union Station,38.89779532810432,-77.006175463467,Train Station
20404,38.899161,-77.008948,Union Square,38.90037787432326,-77.00904929140665,Plaza
20404,38.899161,-77.008948,Jersey Mike's Subs,38.897866,-77.00624599999999,Deli / Bodega
20404,38.899161,-77.008948,Washington Court Hotel,38.896810416005344,-77.01107406451123,Hotel
20404,38.899161,-77.008948,CHOPT,38.89739083612427,-77.00654465523716,Salad Place
20404,38.899161,-77.008948,barre3,38.89967624569538,-77.00349387779146,Gym / Fitness Center
20404,38.899161,-77.008948,Cafe Phillips,38.90222187967815,-77.00624763965605,Sandwich Place
20404,38.899161,-77.008948,Art and Soul,38.895480600000006,-77.01080069999998,Southern / Soul Food Restaurant
20404,38.899161,-77.008948,Sport & Fitness Center,38.89708378384621,-77.01298435362239,Gym / Fitness Center
20404,38.899161,-77.008948,Walmart Pharmacy,38.90086665769811,-77.01144427097461,Pharmacy
20404,38.899161,-77.008948,Sandwiches by Phillip,38.89563836165619,-77.01221834874917,Café
20404,38.899161,-77.008948,Subway Cafe,38.8969513,-77.0125226,Sandwich Place
20404,38.899161,-77.008948,The Liaison Capitol Hill,38.8952472,-77.0107551,Hotel
20404,38.899161,-77.008948,Hyatt Regency Washington On Capitol Hill,38.89531695741151,-77.01153924078079,Hotel
20404,38.899161,-77.008948,FedEx Office Print & Ship Center,38.895228810930796,-77.01143523809816,Shipping Store
20404,38.899161,-77.008948,Victims of Communism Memorial,38.89857159935728,-77.01216421617389,Monument / Landmark
20404,38.899161,-77.008948,Walmart Supercenter,38.90037916998533,-77.0119769931405,Big Box Store
20404,38.899161,-77.008948,Federal City Bar,38.89685309568989,-77.01106261759473,Hotel Bar
20404,38.899161,-77.008948,The Gonzaga Weight Room,38.901741724271496,-77.01109636020705,Gym
20404,38.899161,-77.008948,Article One Lounge,38.89531863856104,-77.01156661132505,Cocktail Bar
20404,38.899161,-77.008948,Bench Park,38.899588903875156,-77.01377324420156,Park
20404,38.899161,-77.008948,Unnamed Park,38.89989686146959,-77.01447057402777,Park
20526,38.902217,-77.043738,Little Sesame,38.903549,-77.042962,Israeli Restaurant
20526,38.902217,-77.043738,DC Pizza,38.904038152958506,-77.04318566209156,Pizza Place
20526,38.902217,-77.043738,Founding Farmers,38.90032904960146,-77.04451739788054,American Restaurant
20526,38.902217,-77.043738,Toryumon Japanese House,38.90054384853164,-77.04353805209813,Japanese Restaurant
20526,38.902217,-77.043738,Wawa,38.90430255877382,-77.04335560697834,Convenience Store
20526,38.902217,-77.043738,Yoga District,38.901311802369264,-77.0447208571673,Yoga Studio
20526,38.902217,-77.043738,Pisco y Nazca,38.90398223,-77.04264014,Peruvian Restaurant
20526,38.902217,-77.043738,Crepeaway,38.90374249010733,-77.04526182002293,French Restaurant
20526,38.902217,-77.043738,Penn Grill,38.901081922094825,-77.04488305478989,Sandwich Place
20526,38.902217,-77.043738,Compass Coffee,38.90104109868877,-77.04167958944649,Coffee Shop
20526,38.902217,-77.043738,Filter Coffeehouse & Espresso Bar,38.901133,-77.044608,Coffee Shop
20526,38.902217,-77.043738,Starbucks,38.90146,-77.0423,Coffee Shop
20526,38.902217,-77.043738,Duke's Grocery,38.90051441055309,-77.04600736498833,Gastropub
20526,38.902217,-77.043738,Bindaas,38.90028220000001,-77.04559590000001,Indian Restaurant
20526,38.902217,-77.043738,Pret A Manger,38.90384406097299,-77.04313106381126,Sandwich Place
20526,38.902217,-77.043738,Hotel Lombardy,38.90140881384546,-77.04588989102214,Hotel
20526,38.902217,-77.043738,Captain Cookie and the Milkman,38.900599474100495,-77.0463150367463,Bakery
20526,38.902217,-77.043738,Green Bee Café,38.90458873834219,-77.04483183779725,Café
20526,38.902217,-77.043738,The Prime Rib,38.902546635793584,-77.04587052886936,Steakhouse
20526,38.902217,-77.043738,Donburi,38.90480731222964,-77.04349178100775,Japanese Restaurant
20526,38.902217,-77.043738,Greek Deli & Catering,38.904517444125396,-77.04342771984723,Greek Restaurant
20526,38.902217,-77.043738,K Street Cafe & Bagel,38.902301873526994,-77.04539586333823,Bagel Shop
20526,38.902217,-77.043738,La Colombe Coffee Roasters,38.901365418583524,-77.04005138850441,Coffee Shop
20526,38.902217,-77.043738,GWU University Yard,38.899239701530206,-77.04584626049449,College Quad
20526,38.902217,-77.043738,DC Improv Comedy Club,38.90489363160992,-77.04120755195619,Comedy Club
20526,38.902217,-77.043738,Kellari Taverna,38.902574921928256,-77.04031063323761,Greek Restaurant
20526,38.902217,-77.043738,Casa De Montecristo,38.90459,-77.04352,Lounge
20526,38.902217,-77.043738,Tempo,38.905378000000006,-77.044522,Turkish Restaurant
20526,38.902217,-77.043738,Compass Coffee,38.900382,-77.039935,Coffee Shop
20526,38.902217,-77.043738,Starbucks,38.90374399712223,-77.04495480073042,Coffee Shop
20526,38.902217,-77.043738,Bub and Pop's,38.90571168775903,-77.0423350112726,Sandwich Place
20526,38.902217,-77.043738,AKA White House,38.89997,-77.04029,Hotel
20526,38.902217,-77.043738,Soi 38,38.90416459804471,-77.0467417129709,Thai Restaurant
20526,38.902217,-77.043738,Morton's The Steakhouse,38.903451000000004,-77.0407226,Steakhouse
20526,38.902217,-77.043738,Boqueria,38.905921,-77.04313990000001,Spanish Restaurant
20526,38.902217,-77.043738,HomeSlyce,38.902605000140746,-77.0469532145187,Pizza Place
20526,38.902217,-77.043738,Luke’s Lobster,38.90034,-77.040013,Seafood Restaurant
20526,38.902217,-77.043738,Mercy Me,38.90496459864981,-77.04745441675186,Café
20526,38.902217,-77.043738,"The Mayflower Hotel, Autograph Collection",38.9044809,-77.040141,Hotel
20526,38.902217,-77.043738,Taberna Del Alabardero,38.90087630431195,-77.04171723527989,Spanish Restaurant
20526,38.902217,-77.043738,Taylor Gourmet,38.899326785107434,-77.04082597042812,Sandwich Place
20526,38.902217,-77.043738,Rasika,38.90506478729127,-77.04807937145233,Indian Restaurant
20526,38.902217,-77.043738,Metropolitan Club,38.900052725876094,-77.03980862597372,Historic Site
20526,38.902217,-77.043738,El Fuego,38.90182628345544,-77.03861033227524,Food Truck
20526,38.902217,-77.043738,Tatte Bakery,38.90545,-77.047674,Bakery
20526,38.902217,-77.043738,Chipotle Mexican Grill,38.90031168997925,-77.04577224689166,Mexican Restaurant
20526,38.902217,-77.043738,Farragut Square,38.90193173806494,-77.0389625430107,Park
20526,38.902217,-77.043738,KBBQ Box Food Truck,38.902453958667934,-77.03861595476528,Food Truck
20526,38.902217,-77.043738,Burberry,38.905711,-77.04085886478423,Boutique
20526,38.902217,-77.043738,Dunkin',38.90223065061964,-77.03990813376424,Donut Shop
20531,38.893761,-77.02184799999999,Rasika,38.894919969799545,-77.02120900154114,Indian Restaurant
20531,38.893761,-77.02184799999999,The Capital Grille,38.89295694991948,-77.02006727161813,American Restaurant
20531,38.893761,-77.02184799999999,Fiola,38.893813554318534,-77.02072620391846,Italian Restaurant
20531,38.893761,-77.02184799999999,National Archives and Records Administration,38.89242635847751,-77.02312380547136,Museum
20531,38.893761,-77.02184799999999,United States Navy Memorial,38.893951048395024,-77.02280224892338,Monument / Landmark
20531,38.893761,-77.02184799999999,Pitango Gelato,38.89518508943976,-77.02171593904495,Ice Cream Shop
20531,38.893761,-77.02184799999999,Oyamel Cocina Mexicana,38.894919969799545,-77.02171862125395,Mexican Restaurant
20531,38.893761,-77.02184799999999,National Archives Rotunda,38.89243803549243,-77.02309823653005,History Museum
20531,38.893761,-77.02184799999999,The Partisan,38.894947108075904,-77.02255010604857,New American Restaurant
20531,38.893761,-77.02184799999999,Woolly Mammoth Theatre Company,38.89493040759938,-77.02136188745499,Theater
20531,38.893761,-77.02184799999999,Red Apron Butchery,38.894898,-77.022575,Deli / Bodega
20531,38.893761,-77.02184799999999,Shakespeare Theatre Company - Lansburgh Theatre,38.8957174132878,-77.02218532562256,Theater
20531,38.893761,-77.02184799999999,Jaleo,38.89591364146447,-77.02216386795044,Tapas Restaurant
20531,38.893761,-77.02184799999999,China Chilcano,38.895425,-77.022176,Peruvian Restaurant
20531,38.893761,-77.02184799999999,DC Empanadas,38.8925294574985,-77.0189918733211,Food Truck
20531,38.893761,-77.02184799999999,Protein Bar & Kitchen,38.894659000000004,-77.022086,Gluten-free Restaurant
20531,38.893761,-77.02184799999999,National Gallery of Art - Sculpture Garden,38.89128752230519,-77.02295780181885,Sculpture Garden
20531,38.893761,-77.02184799999999,CHOPT,38.89420724510311,-77.0232562605242,Salad Place
20531,38.893761,-77.02184799999999,National Gallery of Art,38.891350152284154,-77.01988935470581,Art Museum
20531,38.893761,-77.02184799999999,National Gallery of Art - West Building,38.89133345096185,-77.01995372772217,Art Museum
20531,38.893761,-77.02184799999999,sweetgreen,38.8959378,-77.02136379999999,Salad Place
20531,38.893761,-77.02184799999999,Teaism,38.89483790230684,-77.02303251041393,Tea Room
